,asin,reviewerID,overall,reviewTime
1679725,B00GMV8LIO,A2RHQMV5GD18Z8,4.0,"01 5, 2014"
696891,B000063W1R,AOVJYIUATQKR5,4.0,"01 1, 2003"
1620333,B00AZNEW5G,A3QLAOOTFEHCJI,5.0,"01 14, 2013"
677518,B00005R23T,AGZVS6M8XJGN6,3.0,"01 12, 2007"
954700,B000C3L27K,A14Y2BFP2PTJP2,4.0,"07 1, 2013"
701296,B00006684S,A2ASIT0JYIGHTA,3.0,"01 14, 2003"
1364398,B003UESJEM,A1ZOF747O5EB6R,5.0,"03 29, 2011"
520160,B00003CWT6,A2FEGRJQNU51P9,5.0,"12 9, 2003"
1562087,B008JFUPFI,A39W3263A9HCMN,1.0,"10 27, 2013"
1487559,B005LAIIJY,AER15RIMV8E6D,5.0,"01 1, 2013"
593044,B00005JKZ2,A1ERDXS0QLEVKB,2.0,"07 13, 2002"
1482508,B005LAII58,A2A0FBLKJN4ZY5,3.0,"11 10, 2012"
140358,0792838289,ADJBUPS8SJHTC,5.0,"06 4, 2004"
741412,B00008EYA5,AOVJYIUATQKR5,2.0,"03 14, 2004"
633887,B00005JNQG,A1AMVA4R3G58TV,5.0,"03 14, 2005"
541369,B00003CXZ1,A1TOH8S8I1VT9R,4.0,"02 21, 2003"
163370,0800132009,ALR35EFI69S5R,5.0,"08 6, 2000"
1339794,B003EYVXUU,AE9V37MS6QY8D,3.0,"05 14, 2011"
944217,B000BKVQRU,A2X6GEC6LCDN4S,3.0,"01 8, 2006"
1124005,B00104AYSI,A11PTCZ2FM2547,2.0,"10 24, 2008"
1145404,B001451HWU,A1RSXP7MB772E3,4.0,"04 15, 2008"
1037867,B000LC3ICY,A1X054KUYG5V,3.0,"08 12, 2009"
1571260,B008N6YTL4,AUGABW5AS2OXM,5.0,"01 27, 2013"
71724,0783243456,A2ARRAMXWT83PT,1.0,"08 10, 2000"
488199,7883706837,AIA1X0R7JEIA8,5.0,"04 22, 2012"
201654,6300182355,A1COW0UIB5HA9J,5.0,"05 6, 2008"
636724,B00005JNZU,AS558SNWF1DXG,4.0,"09 11, 2005"
873518,B0006SSOHC,A2TAPSNKK9AFSQ,5.0,"01 14, 2006"
168489,1404918051,A33PNAQ33DGBJG,5.0,"02 18, 2007"
866956,B0006GAI6O,A2Q457CES5ZUZ,4.0,"03 2, 2005"
518767,B00003CWQ2,A16CZRQL23NOIW,5.0,"05 12, 2004"
697212,B0000640S9,A36NUDST4Y5JBA,4.0,"05 5, 2007"
457141,6305265488,AUTBHG6070SL4,4.0,"09 18, 2009"
99180,0790732157,A3SBVTRU7301II,5.0,"08 8, 2000"
643931,B00005JOYL,A3KF4IP2MUS8QQ,4.0,"11 13, 2006"
886582,B0007PICAI,A3VHV0NV7NKQPC,2.0,"01 2, 2005"
200859,6300182177,A39NS429FYXAD1,4.0,"08 14, 2004"
722343,B00006RCNY,A2DSXA1E02C86D,4.0,"01 4, 2003"
939918,B000BBOUUE,A2KEKPMI3WQMPA,4.0,"02 20, 2007"
1167926,B001AR0D6I,A2UYAFQ40U2PHS,2.0,"09 3, 2009"
1228673,B001PPLIEG,A3O536E2YOKK4Y,2.0,"03 1, 2010"
94255,0790730960,AK0D7CDKE1SZ1,5.0,"10 24, 2013"
1151105,B0015XHP22,A25JH6CO4DVINS,4.0,"05 21, 2008"
1328262,B0036RPM8Y,A19ZXK9HHVRV1X,5.0,"01 14, 2011"
1088507,B000T5O48K,A1AISPOIIHTHXX,3.0,"10 28, 2007"
102662,0790734060,A1S5B32WYMEE44,5.0,"07 16, 2001"
1128524,B0010ZR160,A2GPEV42IO41CI,5.0,"06 19, 2009"
631484,B00005JNJV,A3P9D22KDEXVMN,5.0,"06 10, 2006"
1124643,B001053038,A1DIFL0333QPEB,4.0,"10 25, 2008"
136551,0792835735,A2V3P1XE33NYC3,4.0,"06 4, 2004"
1494703,B005MYEPXC,A2B73CL3QSYWLB,4.0,"04 22, 2012"
616357,B00005JMCN,AVCRD98TH48RN,4.0,"01 13, 2004"
604415,B00005JLRE,A2R1HAXRNU0QX7,5.0,"02 10, 2005"
1030033,B000JYW5DM,A2EDZH51XHFA9B,1.0,"03 13, 2007"
646224,B00005JP96,A15G70V9OBTOVO,1.0,"09 15, 2006"
1031850,B000K7VHOG,ABN5K7K1TM1QA,3.0,"09 1, 2013"
155854,0792846303,AX4C8HLZ1K4FV,5.0,"12 10, 2013"
1128855,B00111YM5Q,A28UFJF5K9DESN,3.0,"03 6, 2011"
1340750,B003EYVXV4,A33I7TEX4OT1XQ,4.0,"12 3, 2013"
603689,B00005JLQN,A2DSN56RQA699G,5.0,"05 23, 2010"
1674574,B00FZM8Z7I,A1LYQL40IB7SBL,5.0,"11 27, 2013"
74167,0784010315,AMNNPDX9MFEUD,2.0,"09 1, 2013"
1128530,B0010ZR160,A2NJO6YE954DBH,5.0,"02 22, 2008"
536855,B00003CXT9,A2QQHIY23PL7H3,4.0,"01 18, 2002"
924903,B000AA4JKW,A38N7SFDOB3MR3,4.0,"08 16, 2006"
637498,B00005JO1R,A3AOKQCH0YBZDS,1.0,"07 5, 2006"
1404513,B004EQAVFU,A13J5V22IPFWNU,4.0,"03 17, 2011"
201008,6300182193,A220FJEQNGMSRN,4.0,"09 19, 2005"
647028,B00005JPA6,A2FTHCGH06O4Y5,1.0,"04 27, 2007"
510727,B00001IVFE,ABN5K7K1TM1QA,4.0,"01 1, 2001"
199218,6300181405,A2GPEV42IO41CI,5.0,"02 26, 2005"
622944,B00005JMWP,A3LZGLA88K0LA0,4.0,"08 27, 2004"
648875,B00005JPCF,A1ER6IYOMM8VCT,5.0,"04 18, 2007"
1283864,B002QEHPQA,A7Y6AVS576M03,3.0,"05 10, 2012"
181665,1559408758,A1D2C0WDCSHUWZ,5.0,"10 14, 2003"
851664,B0002YLCFQ,A1M0OSCFOAMAZO,2.0,"11 19, 2011"
33290,078062369X,AJUEE2C2EJ0V3,4.0,"09 20, 2013"
306007,6302289009,A2NX5UZ6WEZF0R,5.0,"04 24, 2005"
29224,0780619412,A36L1F0YECOAW8,5.0,"08 7, 2000"
287754,6301978420,A2HVL790PBWYTU,5.0,"06 19, 2006"
372460,6303398480,A3EBHHCZO6V2A4,5.0,"02 23, 2008"
1195687,B001GCUO16,A1TW9ZGRDQQZ2Y,4.0,"05 2, 2009"
819396,B0001ZX0OC,A2ODBHT4URXVXQ,5.0,"06 14, 2004"
613664,B00005JM5E,A3FVAWZNKW9GX,5.0,"01 1, 2004"
1024523,B000J3OTO6,A30TK6U7DNS82R,3.0,"06 6, 2007"
10234,0767810864,A3SFO2GSP5CVSM,4.0,"09 13, 2008"
58812,0783227434,A1FYUCCC8CX1E0,5.0,"06 15, 2013"
949840,B000BTITKS,A2MNMZMM6BGLTA,3.0,"01 15, 2006"
93139,0790729725,A2QQ5O2TFZPTIH,5.0,"12 31, 2005"
798093,B0001AVZA8,A16CZRQL23NOIW,5.0,"01 8, 2005"
1123993,B00104AYSI,A2ATWKOFJXRRR1,3.0,"08 7, 2008"
248030,6301247485,A2CW9IQAPFEYLM,3.0,"09 1, 2005"
38771,0780631684,ANCOMAI0I7LVG,4.0,"02 9, 2010"
36442,0780628799,AV1KYJXHOWPMD,5.0,"12 8, 2007"
697261,B0000640S9,A34D4KCP94ACJZ,5.0,"05 10, 2007"
83498,078886047X,A9TG2NFA614S9,3.0,"02 11, 2009"
517992,B00003CWN2,A1CDZNPO7U4E6N,5.0,"08 19, 2004"
1003098,B000GFLKEY,A267IXCC7UK1HY,3.0,"06 3, 2012"
1465143,B005LAIGPA,ABLBRUT8DALNN,4.0,"02 22, 2013"
200582,6300181987,A1FDW1SPYKB354,5.0,"07 19, 2001"
324212,6302640504,A2SLA0SXRQV8M0,3.0,"02 25, 2011"
1552684,B008G33O0G,A1TA5QYECZP1L1,4.0,"04 26, 2014"
1610397,B00AFEY354,A2OCJNB6B46OKP,5.0,"06 1, 2013"
835937,B0002IQJ8W,A2PBV1899CX3TE,5.0,"09 5, 2008"
213247,6300214540,A2582KMXLK2P06,3.0,"09 12, 2008"
1415896,B004LWZW4M,ABO2ZI2Y5DQ9T,3.0,"01 6, 2012"
397674,6304039530,A31X9O49RQUNZ1,4.0,"04 7, 2008"
53329,0783225792,A254Z4O7ORVL6U,3.0,"02 25, 2003"
918862,B000A2IPQY,A355WMP0CQBJFX,4.0,"09 19, 2007"
956236,B000CCBC9E,A3W13VVBRY5GL7,1.0,"07 5, 2006"
112535,0790743221,A2PV6GK1HV54Y9,1.0,"05 1, 2008"
7841,0767805267,A12IRGQLFE4EBA,5.0,"01 18, 2005"
342297,6302872766,A1F2EYORWOZ3G1,5.0,"09 3, 2005"
163968,0800137884,A1W702WG1LC6R3,4.0,"04 22, 2010"
171170,1415724784,AMYW43AHO16SS,5.0,"08 12, 2007"
81508,0788814958,A228JH8V9Y700G,4.0,"09 13, 2007"
1107703,B000WC389G,A2AOZQ3WTNVVOK,3.0,"12 30, 2007"
652034,B00005JPKE,A345WVAVMMO6F0,3.0,"06 10, 2007"
118450,0790748207,AER15RIMV8E6D,4.0,"12 5, 2008"
1303275,B002ZG97O2,A10DB0H2NZF11E,4.0,"07 17, 2010"
1088810,B000T9OP7G,AQZH7YTWQPOBE,4.0,"02 23, 2014"
786600,B0000VCZNE,A3LZGLA88K0LA0,3.0,"03 5, 2004"
211374,6300214184,A2ODBHT4URXVXQ,4.0,"12 17, 2003"
626329,B00005JN2Z,A35YWA2V4QHOJ3,5.0,"07 18, 2006"
543859,B00003CY6C,A2R4XG0L7Z01V8,3.0,"01 14, 2004"
89745,079072961X,A3P7WNM0UHV4YQ,5.0,"03 28, 2013"
810675,B0001MDP36,A2T7TZBOTP68C7,4.0,"08 17, 2006"
631498,B00005JNJV,A1E11HKN4IRY09,5.0,"01 22, 2006"
1373574,B003Y5H5B0,A2LB4FLRZG6CUV,5.0,"12 14, 2012"
316905,6302510007,A6AOLZK82A67C,5.0,"04 2, 2014"
1164159,B0019M5C0Q,A3LZBOBV9H1HDV,5.0,"07 11, 2009"
522575,B00003CXDI,A3P9D22KDEXVMN,5.0,"05 27, 2007"
1023371,B000J10EQU,AWG2O9C42XW5G,5.0,"10 5, 2012"
1480080,B005LAII2Q,A1DUT6O3BWXEJ,1.0,"01 29, 2013"
944120,B000BKVQRU,A1534MBU6VJXYN,5.0,"07 19, 2005"
464093,6305428115,A3N3SN2DDD4HCJ,5.0,"11 16, 1999"
617916,B00005JMEW,A19ZXK9HHVRV1X,3.0,"12 5, 2004"
387664,6303908306,A2GPN2VKS8E77C,5.0,"08 22, 2009"
739261,B00008DDVU,A3EJYJC25OJVKK,5.0,"02 29, 2004"
271226,6301871952,A3HZGRD34E1ECB,5.0,"11 25, 2012"
654786,B00005JPO1,A3K91X9X2ARDOK,3.0,"11 1, 2008"
740216,B00008DDXB,A1Q15TP2FXYYMF,5.0,"06 12, 2006"
645040,B00005JP0F,A3K91X9X2ARDOK,4.0,"12 15, 2006"
267637,630179821X,AIMR915K4YCN,4.0,"10 10, 2004"
1022959,B000J103OI,A2FWEZ0QS8N7A7,1.0,"03 2, 2007"
1313333,B002ZG99QS,A3GRN6J64F2C3X,4.0,"12 21, 2010"
311620,630242335X,AJKWF4W7QD4NS,5.0,"12 24, 2003"
576596,B00005AAA9,AMG2LF8MLUDN1,4.0,"11 18, 2004"
32203,0780622642,A16XRPF40679KG,3.0,"08 6, 2012"
484062,6305949638,A1B350OHYHQTGX,4.0,"06 22, 2001"
12687,0767816234,AIMR915K4YCN,5.0,"06 11, 2011"
861319,B00065HKKW,A1CDZNPO7U4E6N,3.0,"02 28, 2005"
774377,B0000CABBW,A141HP4LYPWMSR,5.0,"05 18, 2005"
1483755,B005LAII8K,A1GB0HW46Y2EB,3.0,"02 17, 2013"
1037212,B000L212HC,A3MLO4GAD2O9DL,3.0,"11 26, 2006"
588613,B00005JKMF,A8IQ0Q9QYR083,4.0,"09 2, 2002"
165035,0800141709,A1DAOL3NMHEPLS,4.0,"12 18, 2004"
199052,6300181367,A1J03J0HZ7KU5T,5.0,"04 16, 2006"
170237,1415719284,A328547P5BGZC,5.0,"01 11, 2009"
766241,B0000AQS0F,A28MM46KI4EQB2,5.0,"08 23, 2012"
893080,B0007WRT4Q,A1TJPMB7N776WS,5.0,"02 15, 2005"
1178873,B001D2WU8O,A10C5CJK1YKGV0,1.0,"10 27, 2008"
592853,B00005JKZ2,A3ROE64EVHDTTV,2.0,"01 25, 2003"
325891,6302655897,A3GQKB1KF0CRPE,4.0,"05 21, 2002"
1686148,B00H83EUL2,A1V666Y9QXUUWP,4.0,"04 24, 2014"
1101880,B000VIRD6U,A3T6HX48F66512,2.0,"03 5, 2008"
652278,B00005JPL5,A3M1NNDD95HR0R,4.0,"03 25, 2007"
637167,B00005JO16,AAECAHBNP1VD2,4.0,"10 28, 2005"
1286895,B002SJIO4A,A1ALOIPRR8Q06J,5.0,"12 27, 2009"
1134245,B00121QGPY,A2WE24HCTKKM4X,2.0,"03 8, 2008"
669949,B00005NRO0,A82MLYSUUU3CF,3.0,"09 28, 2001"
589294,B00005JKMY,A1Z1NQJUJQ5CRO,4.0,"10 11, 2010"
332296,6302760046,A3GRN6J64F2C3X,5.0,"01 20, 2009"
657682,B00005JPUN,A3M2WW0PO34B94,2.0,"08 27, 2007"
94008,0790729997,A38AXXL7DMVFMQ,5.0,"09 19, 2002"
15312,076781956X,A35ZK3M8L9JUPX,5.0,"02 9, 2010"
1195358,B001GCUO0C,A1K6K23WG0IBWE,3.0,"05 7, 2013"
60209,0783227949,A3C6CZC2JP67VK,5.0,"01 12, 2007"
301944,6302219205,A3OVE04AUPODOT,4.0,"12 30, 2013"
984459,B000F7CECK,A3JLOIXFM75QNV,2.0,"03 23, 2009"
1194691,B001GCUNYO,AUM3YMZ0YRJE0,2.0,"10 29, 2012"
118379,0790748207,A34IBXM7E8CPWE,4.0,"11 3, 2009"
692551,B000062XH9,ADEW9NW1HGTNJ,4.0,"05 18, 2002"
534273,B00003CXRM,A15TNUM2PBS6F0,4.0,"06 22, 2001"
1628264,B00BEIYHO2,A1Z1NQJUJQ5CRO,3.0,"09 14, 2013"
523819,B00003CXFG,A20EEWWSFMZ1PN,3.0,"06 28, 2001"
647528,B00005JPAM,A3OEECMCM2T4KQ,4.0,"02 17, 2007"
840969,B0002MJT0I,A1D2C0WDCSHUWZ,5.0,"07 28, 2009"
959980,B000CPWDHQ,A81P47EIXM8HA,4.0,"09 20, 2006"
697170,B0000640S9,AIMR915K4YCN,5.0,"07 18, 2008"
594119,B00005JL2O,A138826JMC0J3T,4.0,"12 23, 2002"
78262,0788802194,ASWDGYA1CPE0Z,5.0,"10 26, 2010"
1448173,B0059XTTW8,A3KKOJ6T4DCBDT,3.0,"09 24, 2011"
887119,B0007Q6VXC,A6ADO7B6FUVN,5.0,"12 1, 2004"
598160,B00005JLCS,AJMU8VVFKMZI4,3.0,"02 5, 2006"
728486,B00007G1YQ,A3KB1H0S7T6JX1,4.0,"04 6, 2005"
637399,B00005JO1R,A4PPZNQF1X2IY,3.0,"03 2, 2006"
81015,0788812807,AC1U7PPQJKA9D,4.0,"03 7, 2006"
1680462,B00GSBMNOQ,A2B73CL3QSYWLB,4.0,"04 27, 2014"
867074,B0006GAO18,A25KKXUQQ0OLWB,5.0,"04 30, 2011"
577772,B00005ALS1,AK6UVFSU07NXH,4.0,"07 14, 2001"
92469,0790729717,A2LUJINJYU5G9E,4.0,"05 23, 2007"
256895,6301589025,AZSN1TO0JI87B,3.0,"01 27, 2004"
537549,B00003CXTF,A3M2WW0PO34B94,1.0,"04 12, 2005"
643260,B00005JOVM,A3ROE64EVHDTTV,3.0,"09 29, 2007"
705666,B000068TPN,A3DWUM6SN3N3NR,5.0,"06 18, 2003"
25917,0780021940,AI0OAQ6E2O8VF,4.0,"04 11, 2004"
819420,B0001ZX0OC,A2WSI8HOWHFDOT,5.0,"09 17, 2012"
242456,6301007875,A3UDYY6L2NH3JS,3.0,"06 3, 2001"
86064,0790701251,A11XKY4EIU2KNR,4.0,"05 2, 2002"
101735,079073382X,A1FG91CM8221X1,4.0,"03 11, 2001"
376709,6303471587,A3LZGLA88K0LA0,5.0,"12 12, 2004"
29633,0780619552,AUTBHG6070SL4,3.0,"08 1, 2004"
1182491,B001DPHD9C,A1U360OMVQRPUB,3.0,"06 15, 2008"
801296,B0001DMVBC,A457S8SW690NM,5.0,"10 18, 2005"
140292,0792838289,A3GD9BKIUT3I89,5.0,"08 21, 2008"
1287,0310263662,A2EDZH51XHFA9B,5.0,"03 1, 2004"
732933,B000083C6V,A2U80IPZXN5V1U,5.0,"12 4, 2005"
637513,B00005JO1R,A2AOZQ3WTNVVOK,5.0,"08 6, 2006"
461104,6305358567,A34D4KCP94ACJZ,4.0,"07 9, 2007"
1341797,B003EYVXV4,A1Z1NQJUJQ5CRO,4.0,"11 6, 2012"
482478,6305897786,A33F8ZLBK7WWD9,5.0,"12 19, 2000"
20857,0767836286,AY69ZK7G6CNYJ,3.0,"04 18, 2005"
472061,6305657939,A2XXV9HF169LCF,5.0,"07 20, 2007"
176875,1424803322,A2A2SUY3IOQKY1,1.0,"04 10, 2006"
175590,1419828371,ARLKYF9JL3QKB,2.0,"08 8, 2008"
939124,B000BB1MHS,AJMU8VVFKMZI4,3.0,"07 12, 2007"
50151,0783222734,A29R4FCO6RFX4K,5.0,"09 7, 2002"
56176,0783226551,AIMR915K4YCN,4.0,"01 29, 2009"
957092,B000CDGVOE,A6ADO7B6FUVN,5.0,"06 12, 2005"
85461,0790701022,A1G0VFQ9198IUF,1.0,"06 7, 2012"
103063,079073463X,A2F1P10GGZ7K2T,5.0,"02 16, 2002"
1309421,B002ZG98UA,AQ01Q3070LT29,5.0,"12 27, 2011"
400657,6304089767,A3G3IGM853CTM1,5.0,"12 7, 2012"
901102,B00094ARN2,A1D2C0WDCSHUWZ,2.0,"01 18, 2007"
1078917,B000R4SMCW,A3AWLFMKGRMI5M,5.0,"02 5, 2009"
171358,1415724806,A32AK8FOAZEPE2,3.0,"11 29, 2006"
1620421,B00AZNEW5G,A3OBJ6YTIK70LJ,5.0,"04 7, 2014"
156159,079284632X,A20IIR0422G3A5,4.0,"12 5, 2005"
455639,6305238065,AUTBHG6070SL4,5.0,"10 22, 2006"
79720,0788811355,A2EL3990HXOMZB,5.0,"01 21, 2012"
543351,B00003CY5U,A1LDIMQISH07WK,5.0,"11 1, 2001"
821023,B0002234LS,ATOSQVSOA3D8Q,5.0,"05 2, 2004"
797533,B0001ADAVK,A103KNDW8GN92L,4.0,"01 20, 2004"
1054353,B000N6U0DS,AS6SH2JM2YY3H,4.0,"12 4, 2010"
644192,B00005JOZI,A10H47FMW8NHII,4.0,"10 7, 2011"
1239878,B001UV4XEM,A153NZD2WZN5S3,4.0,"07 12, 2009"
523859,B00003CXFG,A25ZVI6RH1KA5L,4.0,"06 7, 2004"
1341017,B003EYVXV4,AVWU1O6TH3SXG,5.0,"03 23, 2012"
1231658,B001QOGYBI,A9RNMO9MUSMTJ,3.0,"03 29, 2010"
372984,6303407188,A461VTLW9G9YB,5.0,"12 30, 2003"
317565,630251018X,A31U2QT7SAL7K,4.0,"12 30, 2003"
164720,0800141660,A2GPEV42IO41CI,5.0,"05 8, 2002"
653700,B00005JPNO,A1ER5AYS3FQ9O3,3.0,"07 8, 2007"
524030,B00003CXFG,A1UNJ46NSB352E,5.0,"06 17, 2004"
953818,B000BYY11O,A3DY46ZABF4CMQ,4.0,"07 30, 2006"
255505,6301562178,A2U7BJ7B165QN3,5.0,"01 13, 2013"
739529,B00008DDVU,ALN0TTRTLHA4E,5.0,"07 18, 2003"
1202061,B001HQZJMU,A3N6GAJTEOF4MO,5.0,"12 12, 2008"
810607,B0001MDP36,A328S9RN3U5M68,5.0,"12 31, 2003"
623941,B00005JMYC,A16IXZW2A0NFR6,4.0,"08 6, 2005"
1113757,B000XA5K48,AZAEJB1ECT9HC,4.0,"06 5, 2011"
40802,0782008348,A359IT81FBX64Y,5.0,"11 10, 2005"
1616183,B00ARA4SLU,A24IJY3V0804WJ,4.0,"09 29, 2013"
590384,B00005JKQS,A3VQSFORKH8B7O,4.0,"06 30, 2002"
1358446,B003Q6D2B4,A1HTNA3DIWVMMV,4.0,"01 30, 2011"
570276,B000056PMU,A3SSB7HP50J9F2,2.0,"04 24, 2001"
298380,6302156815,AIMR915K4YCN,5.0,"07 9, 2004"
1183799,B001DZOC3W,A20DZX38KRBIT8,5.0,"10 10, 2008"
362117,6303187064,A3AKPY4LXIC24O,5.0,"01 28, 2001"
1372343,B003Y5H53S,A3LZBOBV9H1HDV,5.0,"03 6, 2011"
116048,0790745399,A2VMT89TCSF105,5.0,"10 19, 2006"
332470,6302760046,A1GN8UJIZLCA59,3.0,"01 29, 2003"
764417,B0000ALFVD,A19ZXK9HHVRV1X,3.0,"05 11, 2003"
50881,0783223218,ANCOMAI0I7LVG,4.0,"06 15, 2012"
977055,B000EQ5UI2,A27H9DOUGY9FOS,4.0,"01 3, 2007"
1194696,B001GCUNYO,A19ZXK9HHVRV1X,3.0,"07 13, 2009"
1273851,B002K0WBXW,A2YM3KILJ1G0YJ,2.0,"08 3, 2009"
469473,6305568901,A7Y6AVS576M03,3.0,"09 7, 2000"
740569,B00008EY60,AOVJYIUATQKR5,5.0,"02 14, 2004"
92049,0790729687,A3O2RCKAMSE9X7,5.0,"11 16, 2002"
698738,B0000640VO,A2PNTEDGMOLMOY,5.0,"05 26, 2004"
1146491,B0014E29TQ,A2BQBLCKJHP65G,2.0,"08 5, 2008"
613801,B00005JM5E,ARMZUNUSAZJZG,3.0,"12 10, 2003"
582278,B00005IC54,A3IY816NTUKAR9,4.0,"04 27, 2003"
862295,B00067BBLY,A3BAQ8F0SJRZLC,1.0,"02 15, 2007"
210741,6300214087,A22BPC7LRSGSYQ,4.0,"03 30, 2011"
1513686,B0068RHSCW,ALHC64J88LVWO,5.0,"02 8, 2014"
701196,B00006684S,A2F3HLHRHQMR6O,5.0,"09 16, 2002"
521280,B00003CX73,A3N3SN2DDD4HCJ,5.0,"03 30, 2000"
328581,6302712920,A1DZKOOMMJM1MI,5.0,"08 17, 2004"
1339626,B003EYVXTG,A2R1YK3THA0RB3,5.0,"05 11, 2013"
1028093,B000JLTR8Q,A281NPSIMI1C2R,5.0,"02 27, 2007"
517728,B00003CWM2,A3UDYY6L2NH3JS,4.0,"01 19, 2005"
98666,0790731983,A10ODC971MDHV8,5.0,"07 3, 2007"
172469,1417030321,A1AYEI2SNFPYES,5.0,"02 18, 2006"
88731,0790729385,A1X4P6CN08U57A,5.0,"08 27, 2011"
808387,B0001JXOUS,A1IMNNBC4ME0NB,3.0,"07 18, 2004"
1626777,B00BEIYG98,A1LHAXBM5GBJS2,3.0,"05 26, 2013"
893084,B0007WRT4Q,ADQQE8RSV6KFP,2.0,"11 19, 2005"
561688,B00004Z4WR,AIFXFHO2N9WJB,4.0,"07 4, 2005"
317346,630251004X,A1N7YA81ZI4KAF,5.0,"11 22, 2007"
836512,B0002IQMAM,AUGABW5AS2OXM,3.0,"04 22, 2004"
1393938,B004AV5GX6,A3FEQXNCFC68KC,3.0,"12 10, 2010"
1293585,B002VKE0XA,A2ATWKOFJXRRR1,5.0,"06 11, 2010"
1623874,B00BB67UNW,A7QZOJZX85TIR,5.0,"08 20, 2013"
518334,B00003CWPL,A20TJ5P97W5MS1,5.0,"07 13, 2011"
1061222,B000NVT0SE,A6VFFRIHAXKRL,2.0,"02 14, 2011"
1418537,B004LWZWGA,A23LK95G7TWHZ9,2.0,"12 11, 2012"
631391,B00005JNJV,A36NUDST4Y5JBA,5.0,"10 28, 2005"
275309,6301963725,A6VXZ1EEPRTLV,3.0,"04 6, 2011"
190021,157362408X,A139ZF7CJVVTJU,4.0,"04 11, 2007"
576234,B00005A8TX,ABN5K7K1TM1QA,5.0,"12 7, 2006"
740107,B00008DDXB,A20ZFWGBY4REFX,5.0,"11 19, 2002"
1310265,B002ZG993Q,A3A4WQL80WOTMH,4.0,"06 16, 2011"
940788,B000BDGW4Y,A1VHK9A4VLJTHC,3.0,"08 27, 2005"
586975,B00005JKJA,A39AWL2FKWDFK6,4.0,"05 17, 2005"
1336346,B003CI2G6S,A2809U2S14N0K1,3.0,"08 14, 2010"
1397132,B004DK5CW4,AQP1VPK16SVWM,5.0,"01 24, 2011"
101979,0790733889,A3S98L5B1SR9P1,5.0,"01 4, 2005"
45238,0783211856,AIGNHBYSQ6YGI,5.0,"11 26, 2000"
114257,079074404X,AC0HPFQVBZVGY,5.0,"08 20, 2006"
907681,B0009KA7BS,AUTBHG6070SL4,3.0,"08 30, 2005"
1058991,B000NOK1KC,A33PNAQ33DGBJG,5.0,"04 17, 2007"
1390424,B004A2AN56,A3RCTUG2GBV0S5,5.0,"04 10, 2011"
701142,B00006684S,AXPN8L8QI2Z4A,3.0,"05 6, 2002"
636701,B00005JNZU,A1P98DMX8YUSNW,2.0,"09 19, 2012"
134479,0792833201,A2VJ80PM1G00QV,4.0,"05 2, 2013"
360289,6303149200,A3H9JSM1SUTE4O,5.0,"11 6, 2009"
522881,B00003CXE4,A1L43KWWR05PCS,4.0,"01 23, 2001"
1131457,B0011HOEY4,A3M2WW0PO34B94,4.0,"11 13, 2007"
267827,6301798503,A1JH5J1KQAUBMP,4.0,"10 26, 2003"
1035236,B000KLQUV2,A3MQ672FYFNM7B,4.0,"01 1, 2008"
808458,B0001JXOUS,A365VIN0ESABZ8,3.0,"06 2, 2013"
789679,B0000YTP02,A17FLA8HQOFVIG,4.0,"07 24, 2005"
657198,B00005JPTK,A1UKWX15S9SY1U,5.0,"03 6, 2011"
1496108,B005NQ94KS,A18MBO1U4DPY20,4.0,"11 24, 2011"
1557134,B008JFUNKU,A2RHQMV5GD18Z8,4.0,"10 20, 2013"
1293260,B002VECMB8,A3M2WW0PO34B94,5.0,"01 15, 2010"
965384,B000E1MTYK,A18HHKM6WGEF9D,4.0,"01 23, 2012"
1620373,B00AZNEW5G,A38BQKP5SWQN5O,3.0,"06 4, 2014"
669979,B00005NRO0,A2GPN2VKS8E77C,5.0,"03 1, 2013"
863746,B00068S404,A1BBT9XLKQDV81,4.0,"12 8, 2004"
540869,B00003CXXU,A2HJZ2KN9YA9L2,4.0,"11 23, 2001"
113734,0790743531,A192KEPM0HW6AC,5.0,"09 12, 2004"
691022,B00005YUPC,A1J2931UBBJPXM,4.0,"05 12, 2002"
1126700,B0010X73ZG,AWG2O9C42XW5G,5.0,"10 14, 2009"
74747,0784011176,A84UFSF2SZS2W,4.0,"03 26, 2001"
53035,0783225768,A38N7SFDOB3MR3,5.0,"06 18, 2006"
504329,B00000IO3S,A27N1ETXFT9BHI,5.0,"08 17, 2013"
608016,B00005JLXB,A84UFSF2SZS2W,4.0,"03 27, 2005"
437464,6304844948,AGVWTYW0ULXHT,4.0,"06 24, 2009"
112130,0790743213,A5AIEA4LXWJH3,5.0,"11 28, 2011"
111832,0790743132,A2RH7ARWQSUVQV,4.0,"10 28, 2008"
143978,0792839676,A18758S1PUYIDT,5.0,"10 29, 2007"
144153,0792839692,A11KRMIA0ES88I,4.0,"02 25, 2008"
1357257,B003Q6D25K,A20DZX38KRBIT8,4.0,"03 3, 2011"
1241967,B001UV4XUG,A328S9RN3U5M68,4.0,"12 30, 2009"
31304,0780622383,A1COG8T9MPP3KA,5.0,"03 21, 2000"
1470290,B005LAIHGI,A1845IJB63D5H7,1.0,"05 24, 2012"
50364,0783222734,A3O536E2YOKK4Y,4.0,"12 16, 2012"
319926,6302548748,A1BA72K4VK1UN1,4.0,"12 19, 2007"
468995,6305538948,A2M1N8G4W4END8,4.0,"01 10, 2002"
