,asin,reviewerID,overall,reviewTime
962244,B000CS464G,A25KKXUQQ0OLWB,5.0,"07 2, 2008"
961184,B000CQQIDU,A268EEWUXYCA8Q,3.0,"03 28, 2006"
1518905,B006PTL1GC,A2KWQ64TRHB3YH,5.0,"09 30, 2012"
67779,0783239408,A1TW9ZGRDQQZ2Y,4.0,"08 3, 2000"
1285626,B002RD55JE,AJKWF4W7QD4NS,5.0,"08 23, 2009"
843372,B0002PYSUQ,A1ZTE3K3EN4TS3,3.0,"06 12, 2004"
1172252,B001BL96JI,A3LZBOBV9H1HDV,5.0,"05 26, 2013"
1294764,B002VPE1AW,A3C6CZC2JP67VK,4.0,"01 1, 2010"
1128425,B0010ZR160,A31I3HXMD5H1EL,5.0,"02 28, 2008"
770410,B0000B1OFL,A2GYX971VETQBV,3.0,"12 11, 2003"
1189755,B001FB55H6,A394C81V05JW2Z,2.0,"08 9, 2010"
517780,B00003CWM2,A1PL8JA0TEHBVN,2.0,"08 30, 2002"
1321547,B0034G4ORC,A3KKM0T1KY42HA,4.0,"07 27, 2011"
653358,B00005JPMZ,A3OMPSEVL59ZDK,3.0,"09 24, 2007"
59392,0783227507,AYBL30P5NXNZ4,4.0,"08 22, 2009"
1061233,B000NVT0SE,AGKPTMTR3UX1R,4.0,"06 1, 2007"
809539,B0001KZNV0,A2RDR5G65D9H84,5.0,"05 24, 2004"
533594,B00003CXR3,AO461REE0KA4J,5.0,"07 4, 2001"
1235019,B001SGEUYW,A10DB0H2NZF11E,4.0,"06 24, 2009"
661457,B00005KA8J,A1JHJ48J9EZNMH,2.0,"06 3, 2004"
644112,B00005JOZI,A1R602SXNGOMJ4,4.0,"12 16, 2006"
1493882,B005LZW8FO,AW3VZ5O895LRK,5.0,"01 24, 2012"
36807,0780628799,A3FL6CIO8QIJ2F,5.0,"06 3, 2009"
783954,B0000U0X20,A30TK6U7DNS82R,3.0,"07 23, 2006"
534991,B00003CXRP,A2Z1OFP7850LW2,3.0,"06 30, 2001"
1104922,B000VWYJ86,A2GA2SO3YK6CXI,5.0,"12 28, 2007"
507547,B00000JQUB,A2K53OYO4JJO28,4.0,"09 18, 2013"
913218,B0009ULBGS,A29R4FCO6RFX4K,5.0,"07 8, 2005"
1307522,B002ZG98J6,A9RNMO9MUSMTJ,4.0,"07 12, 2010"
10851,0767811100,A16QODENBJVUI1,5.0,"07 10, 2002"
1157280,B0017JHQPK,A19ZXK9HHVRV1X,3.0,"05 31, 2009"
617564,B00005JMEW,A24OFOIWNQI4DG,5.0,"02 18, 2006"
911045,B0009RCPUW,A1FNUCH09U9YE9,5.0,"10 4, 2005"
159896,0793960398,A1RJXK6KF3LL5R,5.0,"11 1, 2007"
1029960,B000JYW5DM,A2KYQAKDQJSFIR,2.0,"03 27, 2007"
614079,B00005JM5E,A2AOZQ3WTNVVOK,5.0,"06 19, 2005"
1066222,B000OVLBGC,A8X8D4BUY5DFU,5.0,"06 15, 2008"
1346707,B003IMERX8,A1KIQ4P4ZW3ALF,2.0,"07 22, 2010"
1220611,B001NPD9JA,A1KMG1AIUS00DC,2.0,"07 12, 2009"
1032398,B000K7VHPU,A1KFBAPAKMEQUF,4.0,"05 24, 2007"
385401,6303696813,A3OVE04AUPODOT,5.0,"03 23, 2011"
886644,B0007PICAI,A3PPXVR5J6U2JD,5.0,"12 29, 2004"
953390,B000BYRCQU,ANCOMAI0I7LVG,5.0,"09 3, 2008"
16753,0767821920,A31I3HXMD5H1EL,5.0,"09 7, 2003"
308165,6302332729,A2A6NH6DPE0VXR,4.0,"10 31, 2004"
1322814,B0034G4OYA,A3LBFWWQGQYV48,4.0,"11 21, 2013"
56213,0783226551,A1LVZOK9F7K4CN,5.0,"03 18, 2002"
364277,6303212379,A1Z2ZN39LL07GI,3.0,"02 2, 2012"
373633,6303422020,AZSN1TO0JI87B,4.0,"09 7, 2010"
117807,0790747324,A1I7GHG2XNYO3J,5.0,"09 25, 2002"
78870,0788805533,A319YRDK8Y39N,3.0,"09 4, 2002"
623781,B00005JMYC,A1ZTE3K3EN4TS3,4.0,"06 18, 2004"
1072051,B000PKG8SS,A1GBINHNAQWVC9,4.0,"09 14, 2013"
1685855,B00H83EUL2,A1K6K23WG0IBWE,2.0,"02 21, 2014"
1484153,B005LAII8K,A1DUT6O3BWXEJ,5.0,"03 4, 2013"
77614,0784013470,AK2AQIULQDFS5,4.0,"12 7, 2000"
969153,B000E6EHE0,A1RH5575UDTQQE,1.0,"12 31, 2010"
1469120,B005LAIH54,A3LZBOBV9H1HDV,5.0,"03 31, 2012"
155228,0792846109,AJ9W09EUQPAKE,5.0,"06 23, 2007"
244999,6301094352,A1G5LJ8T1IGYC5,1.0,"07 15, 2003"
1118084,B000YAF4MA,AUGABW5AS2OXM,5.0,"07 5, 2008"
950376,B000BUNZXS,A29TKSIWA3JKF3,4.0,"01 20, 2013"
347938,6302968143,A21K28EQ023UUU,5.0,"08 22, 2010"
603693,B00005JLQN,A2R4XG0L7Z01V8,4.0,"07 4, 2004"
1403599,B004EPZ07K,AIRHRV3D8X4J1,1.0,"10 14, 2011"
527715,B00003CXK9,A3LZGLA88K0LA0,3.0,"03 4, 2004"
1105029,B000VWYJ86,A3KEZLJ59C1JVH,5.0,"08 12, 2007"
1241954,B001UV4XUG,A37IHRVO8JWYF2,4.0,"07 22, 2011"
510663,B00001IVEC,AJUT5IQDSDU6J,5.0,"12 27, 2012"
525742,B00003CXI0,A1AYN3IIUNQCIA,5.0,"09 29, 2005"
68713,0783240295,A18BV4O63DOWNH,2.0,"05 1, 2000"
1365886,B003UESJME,A356RFKNIG043B,4.0,"07 25, 2011"
357540,6303111874,A26JGAM6GZMM4V,4.0,"03 31, 2004"
612846,B00005JM4Q,A2FEGRJQNU51P9,2.0,"10 22, 2003"
725844,B00007AJE1,A3KL7NXOAGKD3U,5.0,"07 6, 2005"
37805,0780630874,A3FL6CIO8QIJ2F,5.0,"08 13, 2012"
963353,B000DWMYQ8,A4SY5RCGC5CH9,5.0,"12 11, 2012"
1305024,B002ZG980U,A2D7HUU7ABQJYY,3.0,"08 3, 2013"
1501260,B005S9ELM6,AKS9SJTHTU0OM,4.0,"11 24, 2012"
991344,B000FIMG68,A33PNAQ33DGBJG,5.0,"04 15, 2007"
687624,B00005V4XU,ANCOMAI0I7LVG,4.0,"11 20, 2009"
662153,B00005KHJJ,A3CWH6VKCTJAD,5.0,"07 29, 2001"
1225009,B001OQCVH4,A34HYQ9BQZPE78,5.0,"10 24, 2009"
1526611,B007549W62,A2DAHERP7HYJGO,2.0,"05 14, 2012"
352958,6303047564,AKCF45Z2DV6TN,4.0,"05 28, 2000"
912030,B0009S4IHY,A19ZXK9HHVRV1X,3.0,"07 1, 2006"
427475,6304510861,A1SHNOU2ODKIDG,5.0,"03 26, 2008"
1159332,B0018BD9DA,A2Q42ON9CEHR4O,4.0,"12 6, 2008"
1483138,B005LAII7G,A3K91X9X2ARDOK,4.0,"02 27, 2013"
57657,078322706X,A36EW68H08UOCS,4.0,"04 20, 2009"
668245,B00005NG6E,A2KJOWQAADBFM8,4.0,"12 27, 2003"
913754,B0009VBTQY,A2JHHYYOOO4DS6,5.0,"02 26, 2008"
1609429,B00AF6B22E,AHUT55E980RDR,4.0,"11 15, 2013"
258597,6301627768,AWG2O9C42XW5G,3.0,"02 20, 2007"
621197,B00005JMQW,A2A6NH6DPE0VXR,5.0,"06 30, 2004"
220642,6300216268,A2ZE73RFY0GD3K,4.0,"08 16, 2002"
411907,630428666X,A4SY5RCGC5CH9,5.0,"01 29, 2013"
518444,B00003CWPW,A3FNM6LQ7VEKWH,5.0,"08 10, 2001"
564527,B0000524E5,A1FG3A3V5IAEG9,1.0,"11 4, 2000"
182147,1559409002,A1NI0VOVXZBM7Y,3.0,"10 3, 2010"
225969,6300247171,AD0J5KK4WQXNS,5.0,"03 10, 2005"
1374909,B003Y5H5H4,A1Z1NQJUJQ5CRO,5.0,"09 18, 2012"
1365450,B003UESJHO,A1DNUHDSDIAS41,4.0,"01 29, 2011"
610411,B00005JM02,A3CN9CCJUNIPKT,4.0,"06 16, 2003"
31755,0780622545,A3AKPY4LXIC24O,5.0,"02 24, 2000"
1559322,B008JFUO72,A1U6XPYATU9OPG,5.0,"10 23, 2013"
750248,B00008YJDK,A2FUOXFJ74B32M,4.0,"03 5, 2008"
257200,6301590740,A2BPDFR58H9575,5.0,"08 30, 2007"
563030,B000050NS2,A31I3HXMD5H1EL,5.0,"11 3, 2000"
1630093,B00BEIYMAG,A1D2C0WDCSHUWZ,5.0,"09 3, 2013"
1231452,B001QOGYAO,A1PHUCTJ9X9EHJ,4.0,"05 24, 2014"
807777,B0001IXTDG,AS6SH2JM2YY3H,5.0,"12 2, 2005"
604456,B00005JLRE,A1631PDU0WGN4W,4.0,"12 19, 2003"
1305722,B002ZG983M,A25HYPL2XKQPZB,5.0,"11 30, 2010"
635430,B00005JNTI,AJKWF4W7QD4NS,4.0,"07 27, 2006"
1014080,B000HEWEE4,A2W2ODLRQ2L8LE,4.0,"10 19, 2010"
1511535,B0067EKYAY,A1YTR8FI6UPMA6,1.0,"12 14, 2012"
1300876,B002ZG976U,A7P9LPMSBAAME,5.0,"06 2, 2014"
1301357,B002ZG977Y,A2E0EZ8DO5YSU3,1.0,"10 29, 2010"
257460,6301599233,A2I5406XT0H9VD,5.0,"08 22, 2002"
100472,0790732475,A18RQ2URRGIIEA,1.0,"06 3, 2003"
1204072,B001IDZLCK,A4X7NFDO3I1TA,5.0,"04 17, 2012"
11789,0767812778,A1722QIGPBK140,5.0,"06 23, 2001"
461981,6305365121,A2XVRCU5DQBULH,2.0,"10 4, 2002"
1476189,B005LAIHXQ,AUM3YMZ0YRJE0,3.0,"10 12, 2013"
475736,630575067X,A1JH5J1KQAUBMP,3.0,"06 23, 2004"
1483730,B005LAII8K,A3LTZGHZBBBQX0,5.0,"10 19, 2012"
151722,0792844874,A1L8HRCM60W0W7,4.0,"10 11, 2003"
629337,B00005JND5,A2BT7IC8PT1ZC9,5.0,"03 18, 2005"
1317361,B0031RAOVY,A2JDYUSI2RILEB,5.0,"03 7, 2010"
1081556,B000RGN2IY,A3NGHWCL97EQV7,3.0,"09 29, 2007"
15515,0767819586,A1XYE1JGSL6S2J,4.0,"02 1, 2001"
525249,B00003CXHR,A152C8GYY25HAH,2.0,"03 17, 2002"
599189,B00005JLF1,AQVBOVE8P7K3J,3.0,"07 9, 2011"
844172,B0002S64T6,A20EEWWSFMZ1PN,3.0,"01 20, 2008"
698934,B0000640VR,AV6QDP8Q0ONK4,3.0,"02 27, 2014"
588564,B00005JKMF,A19V0VJMKKRMC8,5.0,"10 26, 2003"
1627589,B00BEIYH1A,A1S1BJFTA644TU,4.0,"12 14, 2013"
11846,0767812778,AZ9JWGE1UGKZA,5.0,"07 28, 2005"
649214,B00005JPD0,ABO2ZI2Y5DQ9T,4.0,"03 17, 2007"
37770,0780630874,A2OMGHKYF94FM9,5.0,"03 20, 2009"
764894,B0000AMRUL,A1GD1G8XXPRYQ8,2.0,"11 28, 2008"
377080,630347327X,A3CFT5LHFCB46K,5.0,"11 18, 2001"
615928,B00005JMAH,A37ZOGOK3GKF2P,4.0,"11 25, 2004"
539103,B00003CXXI,A1IO3LVYV5ZMK8,5.0,"08 18, 2001"
488508,7883706837,A4JP4T1F95D0A,5.0,"07 5, 2008"
60444,0783228015,A1GHUN5HXMHZ89,4.0,"10 13, 2004"
1124261,B00104QSOM,AS558SNWF1DXG,5.0,"04 15, 2008"
524470,B00003CXG6,A3FNM6LQ7VEKWH,4.0,"08 13, 2001"
1557736,B008JFUNYG,A1VF0102Z9VITO,2.0,"01 28, 2014"
1673996,B00FZ4KR4U,A3QLAOOTFEHCJI,4.0,"11 13, 2013"
613016,B00005JM4Z,A391YPR0NFTCLK,5.0,"07 2, 2003"
526273,B00003CXI6,AW1D6P2T7TF4,5.0,"02 1, 2001"
218084,6300215717,A20EEWWSFMZ1PN,5.0,"02 11, 2008"
43089,0783114222,A2M5FI4CB6VUXF,5.0,"04 11, 2007"
645597,B00005JP3W,A1K6K23WG0IBWE,4.0,"05 7, 2013"
1002956,B000GFLKEY,APOGXH3A74CM3,5.0,"01 16, 2013"
172376,1417030321,A38YUU4J5Q4EJO,5.0,"02 1, 2007"
55287,0783226012,A3LTZGHZBBBQX0,4.0,"09 10, 2013"
287404,630197820X,A2OXDJP1Z3LNOK,2.0,"05 4, 2000"
470122,630557605X,AYJNY01NFTVX3,5.0,"04 1, 2002"
1125179,B0010DR4BO,A2G8D1VN3MVB6F,2.0,"02 21, 2008"
113123,0790743507,AL5OEDM8TPTKV,5.0,"01 31, 2003"
1390663,B004A8ZWSS,A1CHM200OEN65X,2.0,"03 23, 2011"
943821,B000BKJ74Y,AVOCNUFOXUCA6,1.0,"05 16, 2006"
259363,6301640659,A3FL6CIO8QIJ2F,5.0,"04 15, 2009"
535831,B00003CXSM,A34W7QA4J5UTOR,3.0,"07 27, 2001"
653714,B00005JPNO,A2BDJOIXPR2AYU,4.0,"11 11, 2012"
163458,0800132009,A29ND8RD38SEUZ,5.0,"02 3, 2013"
221662,6300216500,A3A4WQL80WOTMH,4.0,"07 14, 2008"
1500501,B005S9ELCG,A1EA7VXIUZBYIK,5.0,"01 24, 2013"
18341,0767826728,AFOK05KDCHSHL,4.0,"10 10, 2001"
1163198,B0019EXZXU,A24E4JWAKKK3FL,1.0,"03 26, 2014"
618119,B00005JMFH,A1AISPOIIHTHXX,3.0,"03 13, 2007"
1429128,B004UXUX4Q,A1X1CEGHTHMBL1,5.0,"04 22, 2012"
216869,6300215539,A2B8DJ0CKN9FAO,5.0,"09 29, 2001"
851354,B0002YLCFQ,A1GQ7AFCN7OZMK,4.0,"12 29, 2004"
590608,B00005JKQZ,A1L43KWWR05PCS,5.0,"05 27, 2006"
65888,0783235593,A2I6MHMAZZDCRX,5.0,"10 11, 2008"
881454,B0007KIFI2,A2FI3IJB2W4YJB,1.0,"04 20, 2014"
38062,0780630904,A3LZGLA88K0LA0,4.0,"04 14, 2005"
1541956,B008220AGC,A4FX5YCJA630V,4.0,"09 16, 2013"
1223053,B001OQCUYI,AT6CZDCP4TRGA,4.0,"11 8, 2010"
1689770,B00HHYF570,A1DK5AZMXS1QA3,5.0,"06 3, 2014"
217267,6300215598,A2MYUI8IT6UBUU,4.0,"10 8, 2007"
537247,B00003CXTF,A1KP0IVWU0RQ0A,2.0,"04 24, 2006"
798673,B0001AW0HU,A38G64S5VMRI1P,4.0,"05 14, 2004"
99099,0790732157,A2NX99GVAX4TRP,4.0,"01 5, 2001"
1248474,B0021L8V34,A2V29IO9JQQF5P,2.0,"12 17, 2010"
650128,B00005JPFX,AV1KYJXHOWPMD,1.0,"02 1, 2008"
294764,6302088607,A3FNM6LQ7VEKWH,4.0,"08 31, 2001"
747935,B00008W64E,A15Q9YEG1XPEJN,5.0,"04 21, 2004"
1608029,B00AEK9BKQ,A3IXZJ1L73DYTA,5.0,"02 28, 2013"
140869,0792838408,A2XRMQA6PJ5ZJ8,5.0,"11 5, 2002"
888122,B0007R4T3U,AB9QXH5URDLER,5.0,"04 19, 2005"
1514331,B006BZ8NXY,A2EDZH51XHFA9B,4.0,"04 27, 2012"
656643,B00005JPSE,A341BG8RMH8QW,4.0,"06 28, 2007"
1480933,B005LAII44,A3A6ML6IDYFQLA,4.0,"12 11, 2013"
957026,B000CDGVOE,A1D2C0WDCSHUWZ,5.0,"07 9, 2005"
645212,B00005JP28,A2NJO6YE954DBH,3.0,"09 1, 2006"
360226,6303149200,A10872FHIJAKKD,4.0,"10 9, 2001"
1686613,B00H9KKGTO,ANCOMAI0I7LVG,4.0,"03 27, 2014"
733990,B000085EEU,ANCOMAI0I7LVG,4.0,"02 12, 2008"
376454,6303471501,A10ODC971MDHV8,5.0,"07 4, 2007"
596899,B00005JL8F,A15MLF38WROSWU,4.0,"06 21, 2004"
11726,0767812778,A2FRKEXDXDN1KI,5.0,"11 30, 2012"
330337,6302731291,AV5G37VFE5NVD,5.0,"12 30, 2004"
1565687,B008JFURII,A2GAUG7MPGJQ1B,5.0,"01 10, 2014"
1164170,B0019M5C0Q,AH86MZPURQLCR,2.0,"10 21, 2009"
297480,6302135621,AQ01Q3070LT29,5.0,"07 11, 2009"
244345,6301055845,AKS9SJTHTU0OM,5.0,"07 12, 2012"
966800,B000E33VWW,A14Z0Q1DU6CBJJ,5.0,"03 27, 2006"
592612,B00005JKYF,A29L2RN5D8C0HM,4.0,"10 21, 2004"
1295775,B002VPE1BQ,ANAYSRE3LX8GZ,1.0,"04 26, 2011"
561783,B00004Z4WR,A35ZK3M8L9JUPX,5.0,"12 29, 2009"
341348,6302862787,A2W8C6B03IYGDA,4.0,"06 23, 2014"
661291,B00005KA6U,A2VD3CYOEMJ6SR,5.0,"10 2, 2002"
261698,6301670140,A1DZKOOMMJM1MI,5.0,"08 8, 2004"
976066,B000EPFCP4,A281NPSIMI1C2R,3.0,"02 1, 2007"
257619,6301599233,AQP1VPK16SVWM,5.0,"05 16, 2000"
1511799,B0067EKYAY,A1PTBXZG04GT29,3.0,"02 6, 2013"
1002754,B000GFLE1S,A27H9DOUGY9FOS,4.0,"09 13, 2013"
1190344,B001FB55J4,A140XH16IKR4B0,3.0,"01 19, 2009"
607628,B00005JLWN,A1TW9ZGRDQQZ2Y,5.0,"08 15, 2006"
231050,6300263681,A1X7FS1H4R02W1,4.0,"08 23, 2007"
84797,0788869973,A3I69IXPTDVKQF,5.0,"02 3, 2007"
738679,B00008DDSA,A1TEMNM9ZEOLJ6,2.0,"10 18, 2008"
855705,B0006210ZG,A3W1JJGJHRPH4Y,4.0,"04 24, 2005"
1528744,B0079ZWTOO,A2TRR8VUVHWTM1,2.0,"09 21, 2012"
991228,B000FIMG68,A2PV6GK1HV54Y9,5.0,"03 18, 2008"
205171,6300184250,ACVNA57PI4DLV,4.0,"05 22, 2003"
1648193,B00CIXVAN8,A3DNRPAJUCE30Q,5.0,"10 15, 2013"
590592,B00005JKQZ,A2EMP366TTS6E1,5.0,"10 9, 2002"
198756,6300181286,A1ER6IYOMM8VCT,5.0,"08 17, 2007"
82708,0788828126,A1C9GCHR99WX3F,5.0,"11 21, 2002"
627511,B00005JN5T,A82LIVYSX6WZ9,3.0,"02 21, 2005"
1365786,B003UESJME,A34GZPHWYPSY2T,5.0,"06 7, 2011"
476275,630575067X,A31U2QT7SAL7K,2.0,"03 18, 2000"
884383,B0007OCG4W,A22J9WI2PDAVJ,3.0,"06 17, 2005"
247307,6301217977,A1FNES0QEBJZD1,3.0,"08 15, 2013"
131571,0792164962,ANGH6401L9Y0T,3.0,"05 19, 2012"
1217950,B001MVYUQQ,A1ER6IYOMM8VCT,5.0,"10 2, 2009"
481774,630587493X,A2R4XG0L7Z01V8,4.0,"05 21, 2003"
1365501,B003UESJHO,AJRFZ0VZ0LD26,4.0,"09 19, 2011"
986830,B000FAOC2M,A2PV6GK1HV54Y9,4.0,"10 15, 2007"
176251,1419838830,AUHG8KSHI529U,3.0,"08 11, 2006"
1163747,B0019LY5IC,A2OR09N5HH20PY,3.0,"03 4, 2009"
1390592,B004A8ZWSS,A24PTVSZSM8968,5.0,"06 15, 2013"
1158898,B00188M5TM,A3BRHTAUBZUGK8,4.0,"02 18, 2009"
1145411,B001451HWU,A82R4WKX62LEK,1.0,"04 21, 2008"
520602,B00003CWT6,A31BGWX3E6GVRB,5.0,"03 17, 2003"
1005887,B000GNOKQG,A1GS8MM6LW7IDZ,5.0,"07 8, 2007"
437457,6304844948,A3RNV9JA553B17,2.0,"08 2, 2001"
113116,0790743507,A1UFV4HALV2OXW,5.0,"10 1, 2010"
660981,B00005K3OT,A3FNM6LQ7VEKWH,5.0,"08 28, 2001"
602326,B00005JLKN,AV5G37VFE5NVD,4.0,"08 7, 2003"
599233,B00005JLF1,A2OU415LB9I5J6,5.0,"01 5, 2012"
621091,B00005JMQW,A23QOAXJSWIBS6,4.0,"02 20, 2005"
487776,7883704591,A22RY8N8CNDF3A,5.0,"11 29, 2009"
131289,0792164903,A34W7QA4J5UTOR,5.0,"03 24, 2002"
513117,B000021Y6M,A10ODC971MDHV8,5.0,"06 25, 2007"
241609,6300988805,A1XV95ID4PBQSH,5.0,"08 5, 2013"
5283,0767802470,A1AISPOIIHTHXX,5.0,"03 18, 2005"
1025000,B000J4QW8Q,A25HYPL2XKQPZB,2.0,"10 2, 2007"
90774,0790729636,A29TKSIWA3JKF3,4.0,"05 7, 2013"
596498,B00005JL7Q,A3K5IMGDCDBCNF,4.0,"02 10, 2003"
58647,0783227426,A155KXFRZCA7C,5.0,"10 15, 2000"
1251744,B0026LQM2Q,AAECAHBNP1VD2,2.0,"08 27, 2009"
658205,B00005JPXP,AT6CZDCP4TRGA,4.0,"10 27, 2010"
214617,6300214672,A2M1N8G4W4END8,4.0,"01 27, 2004"
1047532,B000MMMT9G,A2CK0VXUDVXGMN,2.0,"04 1, 2007"
642026,B00005JOL4,A3U9E7K65AYZ61,4.0,"01 23, 2007"
1103409,B000VNMMQ6,A3VQSFORKH8B7O,5.0,"04 3, 2008"
590365,B00005JKQS,A2F3HLHRHQMR6O,3.0,"05 26, 2002"
37785,0780630874,A3TOWW58YG50D2,2.0,"04 27, 2011"
443214,6304994540,A140XH16IKR4B0,5.0,"11 10, 2011"
57980,0783227256,A2FS38D943KX12,4.0,"02 26, 2007"
484260,6305949743,A3CWH6VKCTJAD,3.0,"01 18, 2001"
69289,0783240961,A2WLZD9BY669HY,5.0,"07 7, 2003"
223178,6300216802,A18758S1PUYIDT,4.0,"01 29, 2014"
777399,B0000D9PNX,A3CH1KT8XQE8SA,5.0,"06 13, 2004"
590006,B00005JKNF,A28WJUJF6D2ULA,5.0,"02 7, 2007"
526316,B00003CXI6,AZCDCO6KK2T81,4.0,"08 18, 2007"
517876,B00003CWMH,A13910TC3NZ6LE,3.0,"06 27, 2000"
387848,6303908306,A361LE16VBQDP8,3.0,"09 7, 2001"
1401207,B004EPYZU8,A1U9YNKKIH57SY,4.0,"09 2, 2011"
1487047,B005LAIIJY,A2RLK9KKVGEETZ,4.0,"03 10, 2013"
860358,B00064MW6A,A141HP4LYPWMSR,2.0,"06 25, 2006"
597449,B00005JLBE,ALR35EFI69S5R,4.0,"07 16, 2003"
637409,B00005JO1R,A1RP6YCOS5VJ5I,5.0,"09 5, 2006"
233575,6300269043,A6AOLZK82A67C,5.0,"04 13, 2013"
589829,B00005JKNB,AWG2O9C42XW5G,5.0,"03 12, 2010"
641248,B00005JOIH,A3C6CZC2JP67VK,4.0,"06 19, 2006"
1511381,B0067EKYAY,A2II09GQGWOMTQ,3.0,"04 6, 2013"
1669365,B00EV4EUT8,A2198O25QYUPXE,4.0,"11 20, 2013"
897231,B00080Z53O,A7P9LPMSBAAME,5.0,"08 30, 2012"
364023,6303212379,A14JTRQUNRNJZP,5.0,"07 23, 2011"
137297,0792836634,A2MYUI8IT6UBUU,4.0,"09 18, 2008"
1528743,B0079ZWTOO,A39W3263A9HCMN,2.0,"03 1, 2012"
789306,B0000YTOKI,A19ZXK9HHVRV1X,3.0,"01 27, 2005"
121888,0790776960,A1EI65WJC85U68,4.0,"06 11, 2003"
1552167,B008G33O0G,AJNIACIPB2I5P,5.0,"06 29, 2014"
1345207,B003GAMOIW,A2ERCQZNOZSAXI,1.0,"06 17, 2011"
246492,6301208773,A319SKSB556033,5.0,"12 17, 2010"
851223,B0002YLC24,A2EERM752BMSQD,3.0,"11 25, 2004"
709595,B00006AL1D,A3T8G3FN3H3948,5.0,"07 30, 2002"
1469782,B005LAIHAY,A3OBJ6YTIK70LJ,5.0,"01 9, 2014"
700246,B000065U36,A2Q13PHEXGR48Q,4.0,"08 31, 2003"
29899,0780620003,A2T049UQONS0OY,2.0,"05 7, 2005"
34346,078062565X,A3O2RCKAMSE9X7,5.0,"08 14, 2002"
604640,B00005JLRT,APM06HT7JIPZ5,4.0,"12 31, 2002"
625592,B00005JN0T,A2UD8A6JDZ8L4M,2.0,"06 26, 2006"
537121,B00003CXTF,A2VJ80PM1G00QV,4.0,"04 5, 2012"
977562,B000EQHXNW,A3OEECMCM2T4KQ,5.0,"01 6, 2007"
71825,0783243499,A5AIEA4LXWJH3,4.0,"05 28, 2011"
951502,B000BW7QWW,A3PPXVR5J6U2JD,5.0,"05 19, 2006"
1292173,B002VECM4A,APBB297H3ZA5E,5.0,"10 6, 2010"
430969,6304675348,A1JH5J1KQAUBMP,4.0,"12 28, 2006"
1656287,B00DJYJWVW,A29TKSIWA3JKF3,3.0,"12 27, 2013"
178922,1558807381,A3GGMPRYCQ87CY,1.0,"07 29, 2013"
1531955,B007K3JCAE,A22TRI3C3OI8QV,4.0,"12 20, 2012"
250846,6301394070,AAKGTWGAFT1LQ,5.0,"09 4, 2005"
270584,6301816218,A2I5406XT0H9VD,4.0,"11 22, 2002"
883612,B0007N1JC8,A2SGR7LE899LGG,3.0,"11 19, 2005"
591434,B00005JKVZ,A2GPN2VKS8E77C,5.0,"06 30, 2005"
1429199,B004UXUX4Q,A1AFXJ8U72MD6L,5.0,"06 16, 2012"
332151,6302760046,AXO4PQU0XG3TG,2.0,"08 10, 2013"
624340,B00005JMYI,A4PPZNQF1X2IY,1.0,"03 13, 2006"
1104297,B000VWE5OY,A1LMBOI3T91P87,3.0,"01 18, 2009"
868782,B0006IIPIK,AVCRD98TH48RN,2.0,"01 26, 2005"
985278,B000F8DV1M,A3N8RZSXKN1OR2,4.0,"08 28, 2010"
166029,0800179501,A2S166WSCFIFP5,4.0,"05 29, 2004"
525818,B00003CXI0,A329U9CDUPKXAC,5.0,"06 22, 2002"
1006373,B000GRUMPU,A1KP0IVWU0RQ0A,4.0,"03 6, 2007"
1118740,B000YDMIN0,A1Q1V4F9610DB5,4.0,"05 19, 2008"
1132511,B0011U52E2,A1TW9ZGRDQQZ2Y,4.0,"04 9, 2008"
827891,B00029LNYQ,AW99SBGWEXP0J,5.0,"04 14, 2004"
151825,0792844882,AWEOR1WZSMBEZ,3.0,"09 11, 2001"
165757,080017948X,A51IK68MWKV5R,4.0,"02 8, 2002"
1585712,B0095HHM78,A324LY2450HRZ0,3.0,"06 6, 2013"
1481171,B005LAII44,A2EKSOLTKBGWTK,3.0,"04 13, 2014"
1295947,B002VPTJNQ,A3AD071UEP20WS,3.0,"05 19, 2010"
728592,B00007G1ZB,A356TJCTCLDN89,1.0,"11 23, 2003"
609128,B00005JLXH,ADKA2MJQQCMTO,4.0,"08 25, 2005"
3087,0764007440,A10ODC971MDHV8,5.0,"06 25, 2007"
1207871,B001KEHAG2,A12RMAJXRPQWTY,5.0,"02 21, 2011"
965410,B000E1MTYK,A17LSEN4UY4XZQ,4.0,"02 23, 2006"
691017,B00005YUPC,A13DQTXG02HZC1,3.0,"09 5, 2004"
504407,B00000IO3S,A1RGTGCP7UG4ZA,5.0,"01 18, 2013"
782524,B0000TANUI,A17FLA8HQOFVIG,4.0,"05 23, 2004"
157116,0792846710,AER15RIMV8E6D,4.0,"05 18, 2010"
516647,B000035Z2S,A1C80B497LCYKA,5.0,"09 6, 2005"
1398553,B004EPYZO4,A3TYC8T6W81DDB,3.0,"01 27, 2011"
182538,1559409037,A38I00SO3D9ZSM,1.0,"03 25, 2008"
395679,6304011431,A14Y2BFP2PTJP2,5.0,"12 27, 2012"
329460,6302720419,A3C6CZC2JP67VK,3.0,"10 9, 2008"
28710,0780618556,A2A1CFL4A83Q20,5.0,"01 18, 2014"
170753,1415723702,A1IUI3CJUMB7J0,3.0,"07 2, 2006"
1302915,B002ZG97II,A1XT8AJB7S9JJG,3.0,"02 19, 2011"
653942,B00005JPNO,A5TZXWU8AALIC,1.0,"10 19, 2007"
